70,65,48
118,112,92
120,113,92
101,92,83
110,108,85
102,91,81
110,94,87
104,90,79
145,130,112
132,129,109
82,75,70
106,95,85
127,118,101
127,116,100
123,117,98
130,118,98
103,94,82
121,116,92
85,79,66
95,90,71
172,166,131
124,116,83
112,94,87
109,96,81
116,105,88
106,99,83
90,86,70
124,115,86
76,68,65
114,106,90
117,112,89
91,84,66
103,95,83
110,102,86
125,116,92
97,84,83
104,92,86
72,65,49
85,80,64
94,86,81
84,79,68
106,102,91
142,137,113
121,110,98
119,110,92
113,103,81
101,94,75
77,69,63
110,103,86
115,105,88
86,83,66
85,77,64
88,81,72
130,121,110
109,103,83
104,92,80
124,118,84
67,59,50
110,97,79
108,101,78
87,83,78
127,119,97
124,113,89
110,96,84
153,144,118
131,122,102
182,173,149
143,137,110
89,81,62
98,85,75
100,88,76
135,129,96
115,110,76
95,85,72
72,65,56
100,93,82
121,112,90
138,129,100
113,105,83
103,99,70
117,110,89
76,66,59
109,101,84
124,117,93
71,62,61
117,108,85
95,89,75
136,123,103
152,138,120
89,84,73
132,124,100
111,104,90
110,99,83
115,110,93
86,74,73
111,105,76
141,129,107
96,90,72
135,128,102
111,100,87
123,113,95
105,95,77
103,94,80
126,113,96
112,105,90
76,68,59
141,133,100
119,110,86
100,88,82
104,95,80
156,140,117
107,101,87
143,129,108
92,84,69
118,104,91
77,71,61
93,86,69
123,114,99
79,72,60
137,127,103
157,145,116
146,133,106
72,60,61
83,73,66
149,139,108
94,84,73
104,92,83
100,89,71
81,75,68
87,78,67
80,69,62
120,115,95
95,83,80
76,70,62
140,127,97
72,67,55
130,118,93
144,139,111
122,114,88
104,95,72
87,79,67
119,107,86
102,93,87
115,110,81
112,104,86
126,115,91
137,129,91
71,64,60
117,111,93
102,92,76
76,64,65
116,108,90
119,107,79
122,116,84
185,174,136
79,66,69
124,116,96
117,104,93
103,94,74
152,139,121
93,84,66
120,107,93
149,136,99
136,129,105
83,80,60
90,80,68
104,98,77
123,112,84
91,79,69
102,93,86
125,121,90
101,95,79
98,89,74
99,91,68
129,120,100
98,89,71
109,98,79
126,117,99
97,90,68
104,98,73
114,108,91
94,86,75
102,94,72
110,106,84
151,141,119
86,79,65
113,106,93
132,121,103
122,111,91
140,132,118
110,101,89
101,89,79
77,68,62
82,80,61
146,138,111
86,76,58
104,90,78
75,64,61
99,84,80
123,116,96
80,71,59
104,98,86
98,86,72
90,80,71
114,104,88
91,86,69
100,90,84
80,71,66
118,110,90
110,101,84
119,110,96
166,153,116
78,70,55
77,68,56
122,115,101
145,130,116
122,108,81
122,116,94
101,93,83
153,144,125
135,123,96
110,102,77
139,133,104
116,104,82
115,105,85
102,93,78
124,118,91
108,102,75
70,61,53
122,113,93
104,100,79
93,85,72
117,101,85
99,92,78
106,101,84
88,81,56
101,96,75
110,99,87
101,89,78
100,91,80
125,111,104
97,86,77
152,142,116
123,119,93
110,98,83
134,128,101
85,76,62
109,94,81
113,100,86
87,78,69
127,117,101
131,124,107
94,85,67
133,126,97
89,78,76
89,82,74
114,103,85
150,141,122
148,142,117
145,135,109
124,113,90
128,121,103
92,82,66
97,84,79
110,100,81
90,87,64
87,79,74
157,149,111
114,102,86
104,93,78
78,69,58
124,116,85
107,98,82
100,91,84
103,97,80
88,77,66
132,123,90
111,104,81
85,75,67
143,131,105
101,91,83
130,120,89
104,97,84
128,117,101
78,72,66
120,103,92
100,95,74
55,49,51
89,86,70
132,116,101
87,80,66
84,77,66
82,75,65
151,141,123
94,82,70
107,100,86
88,81,69
136,129,101
83,74,59
114,108,97
134,122,98
138,127,99
135,125,101
88,82,75
102,94,72
102,93,71
124,110,92
86,78,68
118,110,89
112,106,85
77,73,64
68,61,51
88,71,65
125,116,101
112,103,87
118,110,78
138,129,112
112,102,87
92,79,70
112,102,83
124,114,94
128,112,104
112,101,88
174,162,129
126,117,102
114,108,82
187,177,145
118,113,85
123,114,97
160,150,102
126,116,98
115,110,90
122,107,88
79,70,69
122,115,88
114,104,81
162,151,119
112,102,86
125,113,84
127,120,93
120,111,88
101,95,80
80,70,64
99,89,72
161,146,119
86,81,66
90,83,76
107,95,85
85,80,70
137,134,109
77,64,60
106,95,75
70,61,52
137,124,106
125,116,93
139,131,102
95,86,73
87,75,65
90,80,69
112,99,97
136,121,107
95,85,75
101,87,81
131,126,95
114,105,93
99,93,77
115,100,85
111,101,90
108,102,84
98,94,75
99,85,74
72,64,54
101,95,78
107,94,85
90,82,65
145,137,114
127,117,107
157,149,103
137,125,110
103,94,82
123,107,87
110,98,82
113,100,85
95,85,76
106,97,80
107,102,86
123,110,87
122,110,93
128,116,100
107,98,83
134,127,105
93,86,68
117,103,95
97,87,73
95,84,72
102,97,75
93,84,62
144,133,108
150,138,122
84,72,69
130,119,98
110,105,93
133,117,97
106,98,87
127,117,97
97,90,76
126,121,100
91,83,68
107,95,87
87,72,70
173,161,124
106,92,80
105,102,81
122,113,87
144,140,102
84,74,77
122,113,95
105,95,79
118,107,86
101,96,83
91,85,75
131,116,90
103,95,80
102,93,76
84,74,62
75,71,66
116,106,86
122,109,96
173,159,134
139,120,99
121,108,86
115,101,92
112,100,97
90,81,70
101,92,72
104,89,70
113,104,85
169,154,116
113,107,86
95,84,75
116,108,88
94,88,78
92,80,68
100,94,64
115,100,87
136,130,104
132,126,96
107,97,86
118,107,89
97,88,71
