90,81,68
142,130,106
157,145,103
158,150,121
115,106,77
162,154,117
182,169,134
201,186,138
162,152,118
174,159,130
132,120,108
128,116,102
228,213,159
182,173,132
140,130,100
162,149,116
237,225,166
172,161,127
152,147,109
170,161,122
157,143,114
220,202,173
126,120,94
180,171,137
174,166,114
125,119,102
129,117,82
159,148,127
172,156,124
159,152,110
179,168,133
109,97,67
178,164,141
167,155,116
208,199,139
146,138,105
150,138,110
125,116,95
144,131,102
240,227,171
228,217,174
171,160,119
210,198,147
82,73,59
180,169,127
140,131,98
127,121,96
109,98,81
164,157,127
240,231,187
135,124,96
128,122,97
108,101,80
170,164,123
111,105,84
224,214,156
131,123,98
148,133,97
146,141,117
237,227,164
148,142,118
140,130,110
119,116,85
178,163,125
197,185,136
144,134,113
120,110,92
95,86,64
115,97,89
213,198,165
227,210,158
224,214,166
193,177,149
191,176,132
127,117,94
236,226,162
156,145,123
130,126,87
153,142,114
211,190,135
172,160,120
224,209,169
172,164,123
216,205,157
216,210,164
222,213,164
126,111,99
166,151,136
192,177,152
158,153,114
103,90,86
181,172,139
159,146,124
208,195,154
167,153,118
207,200,147
169,153,119
201,186,159
142,131,108
252,237,175
148,133,104
167,155,121
143,137,99
195,180,142
221,211,146
153,146,123
95,84,70
143,133,98
165,158,126
122,116,94
139,129,104
124,108,94
141,131,106
267,247,187
170,158,137
191,178,128
154,143,123
151,141,114
119,111,89
202,188,147
150,139,107
177,163,130
115,100,95
167,152,130
175,163,118
204,191,152
174,166,134
218,204,164
119,113,77
165,157,123
97,86,65
120,110,96
199,185,152
89,75,60
144,135,98
146,133,101
152,134,110
227,218,161
203,189,142
176,169,129
282,266,206
149,137,120
115,110,89
152,140,124
186,167,123
123,114,86
129,115,94
150,134,117
228,211,164
149,138,111
119,106,89
212,203,155
130,119,105
175,160,122
175,164,111
141,132,104
131,118,99
151,140,111
155,143,122
159,145,106
113,106,85
116,109,95
159,146,117
231,221,181
200,190,146
155,148,102
148,134,108
229,216,163
160,146,105
220,203,159
157,146,108
109,102,75
181,170,123
123,115,85
133,119,90
196,184,147
158,149,110
189,174,139
129,122,97
96,81,81
197,188,160
225,211,159
166,155,120
155,148,116
131,125,107
233,216,177
132,125,103
100,95,81
137,132,115
220,209,160
222,205,149
161,146,110
178,168,143
168,150,123
182,170,143
179,168,127
134,122,95
123,112,91
142,135,104
124,112,92
205,186,146
207,197,157
229,221,160
150,139,118
136,129,103
209,191,137
203,185,160
125,116,88
212,201,164
191,175,137
175,165,116
116,107,79
112,103,91
128,122,93
147,138,107
203,186,149
113,108,91
121,107,89
146,138,119
180,173,126
132,122,87
214,203,147
196,186,148
192,180,143
198,182,139
253,245,171
155,146,104
209,192,147
138,129,100
186,173,134
194,176,139
166,162,121
159,151,109
154,144,104
133,122,101
123,114,97
158,135,113
137,129,101
93,80,67
177,161,128
268,253,190
126,115,96
114,110,82
138,120,110
142,134,92
186,176,135
85,81,66
150,136,109
119,106,92
108,96,72
236,220,180
210,204,143
111,98,79
124,117,93
162,152,118
130,120,94
123,108,105
151,145,107
135,121,96
161,143,106
157,143,120
161,144,115
209,198,151
145,138,108
171,157,134
110,99,86
211,196,160
118,113,79
149,139,113
153,143,100
122,110,92
148,138,105
130,115,91
118,106,92
108,94,86
124,115,88
165,152,115
110,105,84
173,157,110
204,193,154
113,105,84
124,117,89
233,223,181
104,96,72
170,161,125
167,157,128
189,172,141
119,107,81
112,102,90
161,151,119
103,93,82
177,166,127
203,195,158
201,186,156
162,151,127
140,132,99
171,161,138
118,108,92
126,114,94
228,218,180
160,148,117
168,153,124
133,122,94
175,165,130
166,158,128
168,155,123
182,173,143
129,118,96
114,104,84
216,203,159
208,189,140
117,108,83
115,105,90
197,186,158
126,114,87
228,221,159
209,198,144
165,150,113
135,121,94
163,154,123
95,86,79
209,189,138
149,135,110
149,138,104
122,109,79
139,128,106
183,175,126
138,127,104
138,128,95
167,152,111
134,121,97
219,210,142
183,168,124
212,198,155
126,115,93
83,79,71
114,108,89
251,235,177
125,115,92
119,113,99
144,139,121
187,176,140
111,95,83
99,93,85
235,218,171
133,122,97
194,184,151
173,163,113
146,132,111
140,131,103
154,144,111
203,196,148
223,203,158
237,214,177
150,135,102
211,199,158
128,112,92
140,129,109
129,117,104
171,158,133
164,151,115
128,121,103
242,226,191
139,130,102
135,123,102
191,179,129
208,198,159
159,152,116
118,108,84
214,197,149
142,132,98
191,184,142
103,92,78
153,144,108
122,108,84
142,136,107
152,144,107
155,143,119
283,265,215
165,157,121
151,143,114
179,171,131
168,157,114
210,199,140
124,116,102
117,108,85
72,65,55
175,164,128
137,130,104
200,192,154
184,173,139
163,154,115
