114,107,85
183,168,142
164,149,129
128,115,96
110,95,80
134,124,103
120,112,87
118,108,87
141,128,108
111,104,81
142,134,116
98,89,79
114,98,89
92,81,69
169,156,126
114,103,93
79,73,62
137,128,103
132,119,98
146,137,117
116,104,90
109,102,90
154,139,115
75,72,62
97,86,67
124,112,94
140,130,106
202,186,162
102,92,77
116,109,90
109,104,86
72,66,62
115,104,98
154,140,113
111,105,85
145,135,112
59,51,49
129,120,92
149,145,104
128,119,111
125,110,93
173,166,134
105,93,83
104,88,84
150,140,127
127,115,104
146,139,103
112,103,84
180,168,137
147,135,111
80,75,72
114,103,86
89,82,65
81,74,62
96,85,74
54,48,44
115,104,88
101,94,74
119,102,87
65,58,53
99,87,80
162,153,121
90,81,72
167,156,120
134,123,97
122,118,91
109,99,78
108,99,86
110,105,84
129,122,100
110,100,84
140,130,111
95,84,76
160,153,119
125,113,96
142,131,104
138,132,105
102,88,82
150,138,102
118,111,93
106,98,73
123,113,93
125,116,86
110,103,84
160,151,117
109,100,82
101,96,70
165,155,129
109,99,80
106,97,76
117,106,85
175,162,135
202,187,135
124,116,102
150,143,103
86,79,71
88,81,65
62,54,52
101,92,84
141,133,106
110,99,79
132,120,105
99,86,75
116,111,91
104,94,75
136,123,104
147,130,105
111,102,90
116,107,90
151,145,130
97,92,73
111,98,92
111,103,86
70,64,58
121,112,100
153,142,112
135,128,99
147,137,115
116,111,86
106,98,71
143,140,101
64,55,51
83,72,70
115,110,86
123,110,91
111,106,79
94,82,70
133,125,100
136,128,101
126,113,94
116,107,77
143,134,107
90,87,60
131,124,98
180,173,138
158,153,114
102,91,83
103,90,78
114,109,87
150,139,105
120,109,89
115,102,90
180,165,124
119,109,81
136,127,96
123,113,96
137,123,94
118,108,87
125,112,93
92,84,66
83,73,66
139,130,98
93,88,75
99,87,79
89,78,67
164,154,125
142,131,108
99,93,77
122,112,88
91,85,69
101,99,74
151,144,109
119,109,90
79,67,54
127,114,102
91,85,67
84,70,67
118,109,89
141,127,106
131,124,97
97,89,66
143,136,99
91,84,72
118,113,98
128,118,87
130,122,105
107,97,86
70,64,54
119,111,85
128,122,100
87,73,56
147,133,114
102,95,74
106,102,79
111,106,87
98,89,71
122,115,88
146,129,108
99,88,73
83,72,63
139,131,99
63,55,53
158,146,115
114,106,84
157,148,122
161,141,114
164,156,124
92,83,69
163,148,117
188,174,120
93,80,75
104,96,74
151,137,107
127,108,92
110,96,79
99,94,72
76,68,57
119,108,96
158,143,120
124,116,101
140,129,110
98,92,79
126,113,97
124,114,95
100,91,80
193,180,147
114,100,91
136,127,103
157,144,127
133,121,97
109,100,83
166,159,132
140,132,98
127,118,97
129,123,92
140,129,102
99,93,79
117,103,85
139,129,108
